year_month,uf,product,unit,volume
2018-11-01,AC,QUEROSENE ILUMINANTE,m3,0.0
2018-11-01,AM,QUEROSENE ILUMINANTE,m3,0.0
2018-11-01,RR,QUEROSENE ILUMINANTE,m3,0.0
2018-11-01,PA,QUEROSENE ILUMINANTE,m3,0.0
2018-11-01,AP,QUEROSENE ILUMINANTE,m3,0.0
2018-11-01,TO,QUEROSENE ILUMINANTE,m3,0.0
2018-11-01,MA,QUEROSENE ILUMINANTE,m3,0.0
2018-11-01,PI,QUEROSENE ILUMINANTE,m3,0.0
2018-11-01,CE,QUEROSENE ILUMINANTE,m3,0.0
2018-11-01,RN,QUEROSENE ILUMINANTE,m3,0.0
2018-11-01,PB,QUEROSENE ILUMINANTE,m3,0.0
2018-11-01,PE,QUEROSENE ILUMINANTE,m3,0.0
2018-11-01,AL,QUEROSENE ILUMINANTE,m3,0.0
2018-11-01,SE,QUEROSENE ILUMINANTE,m3,0.642
2018-11-01,BA,QUEROSENE ILUMINANTE,m3,202.48
2018-11-01,MG,QUEROSENE ILUMINANTE,m3,155.0
2018-11-01,ES,QUEROSENE ILUMINANTE,m3,2.0
2018-11-01,RJ,QUEROSENE ILUMINANTE,m3,20.215
2018-11-01,SP,QUEROSENE ILUMINANTE,m3,0.0
2018-11-01,PR,QUEROSENE ILUMINANTE,m3,14.0
2018-11-01,SC,QUEROSENE ILUMINANTE,m3,90.0
2018-11-01,RS,QUEROSENE ILUMINANTE,m3,63.0
2018-11-01,MS,QUEROSENE ILUMINANTE,m3,0.0
2018-11-01,MT,QUEROSENE ILUMINANTE,m3,0.0
2018-11-01,GO,QUEROSENE ILUMINANTE,m3,0.0
2018-11-01,DF,QUEROSENE ILUMINANTE,m3,0.0
2019-11-01,RO,QUEROSENE ILUMINANTE,m3,0.0
2019-11-01,AC,QUEROSENE ILUMINANTE,m3,0.0
2019-11-01,AM,QUEROSENE ILUMINANTE,m3,0.0
2019-11-01,RR,QUEROSENE ILUMINANTE,m3,0.0
2019-11-01,PA,QUEROSENE ILUMINANTE,m3,0.0
2019-11-01,AP,QUEROSENE ILUMINANTE,m3,0.0
2019-11-01,TO,QUEROSENE ILUMINANTE,m3,0.0
2019-11-01,MA,QUEROSENE ILUMINANTE,m3,0.0
2019-11-01,PI,QUEROSENE ILUMINANTE,m3,0.0
2019-11-01,CE,QUEROSENE ILUMINANTE,m3,0.0
2019-11-01,RN,QUEROSENE ILUMINANTE,m3,0.8
2019-11-01,PB,QUEROSENE ILUMINANTE,m3,0.0
2019-11-01,PE,QUEROSENE ILUMINANTE,m3,0.0
2019-11-01,AL,QUEROSENE ILUMINANTE,m3,0.0
2019-11-01,SE,QUEROSENE ILUMINANTE,m3,0.0
2019-11-01,BA,QUEROSENE ILUMINANTE,m3,26.4
2019-11-01,MG,QUEROSENE ILUMINANTE,m3,130.0
2019-11-01,ES,QUEROSENE ILUMINANTE,m3,12.0
2019-11-01,RJ,QUEROSENE ILUMINANTE,m3,14.07
2019-11-01,SP,QUEROSENE ILUMINANTE,m3,0.0
2019-11-01,PR,QUEROSENE ILUMINANTE,m3,17.5
2019-11-01,SC,QUEROSENE ILUMINANTE,m3,69.0
2019-11-01,RS,QUEROSENE ILUMINANTE,m3,58.0
2019-11-01,MS,QUEROSENE ILUMINANTE,m3,0.0
2019-11-01,MT,QUEROSENE ILUMINANTE,m3,0.0
2019-11-01,GO,QUEROSENE ILUMINANTE,m3,0.0
2019-11-01,DF,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,RO,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,AC,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,AM,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,RR,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,PA,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,AP,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,TO,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,MA,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,PI,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,CE,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,RN,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,PB,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,PE,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,AL,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,SE,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,BA,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,MG,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,ES,QUEROSENE ILUMINANTE,m3,2.0
2020-11-01,RJ,QUEROSENE ILUMINANTE,m3,6.0
2020-11-01,SP,QUEROSENE ILUMINANTE,m3,14.8
2020-11-01,PR,QUEROSENE ILUMINANTE,m3,11.5
2020-11-01,SC,QUEROSENE ILUMINANTE,m3,54.0
2020-11-01,RS,QUEROSENE ILUMINANTE,m3,39.0
2020-11-01,MS,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,MT,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,GO,QUEROSENE ILUMINANTE,m3,0.0
2020-11-01,DF,QUEROSENE ILUMINANTE,m3,0.0
2000-11-01,RO,QUEROSENE DE AVIACAO,m3,1941.399
2000-11-01,AC,QUEROSENE DE AVIACAO,m3,1417.661
2000-11-01,AM,QUEROSENE DE AVIACAO,m3,9897.609
2000-11-01,RR,QUEROSENE DE AVIACAO,m3,496.631
2000-11-01,PA,QUEROSENE DE AVIACAO,m3,8410.422
2000-11-01,AP,QUEROSENE DE AVIACAO,m3,428.359
2000-11-01,TO,QUEROSENE DE AVIACAO,m3,367.076
2000-11-01,MA,QUEROSENE DE AVIACAO,m3,1812.087
2000-11-01,PI,QUEROSENE DE AVIACAO,m3,695.165
2000-11-01,CE,QUEROSENE DE AVIACAO,m3,7303.607
2000-11-01,RN,QUEROSENE DE AVIACAO,m3,3590.274
2000-11-01,PB,QUEROSENE DE AVIACAO,m3,708.645
2000-11-01,PE,QUEROSENE DE AVIACAO,m3,194646.207
2000-11-01,AL,QUEROSENE DE AVIACAO,m3,1604.863
2000-11-01,SE,QUEROSENE DE AVIACAO,m3,1157.214
2000-11-01,BA,QUEROSENE DE AVIACAO,m3,18490.215
2000-11-01,MG,QUEROSENE DE AVIACAO,m3,8434.369
2000-11-01,ES,QUEROSENE DE AVIACAO,m3,1505.819
2000-11-01,RJ,QUEROSENE DE AVIACAO,m3,50791.152
2000-11-01,SP,QUEROSENE DE AVIACAO,m3,153800.689
2000-11-01,PR,QUEROSENE DE AVIACAO,m3,13132.37
2000-11-01,SC,QUEROSENE DE AVIACAO,m3,4976.13
2000-11-01,RS,QUEROSENE DE AVIACAO,m3,9644.919
2000-11-01,MS,QUEROSENE DE AVIACAO,m3,2264.935
2000-11-01,MT,QUEROSENE DE AVIACAO,m3,2566.904
2000-11-01,GO,QUEROSENE DE AVIACAO,m3,67160.419
2000-11-01,DF,QUEROSENE DE AVIACAO,m3,24342.418
2001-11-01,RO,QUEROSENE DE AVIACAO,m3,1982.066
2001-11-01,AC,QUEROSENE DE AVIACAO,m3,813.754
2001-11-01,AM,QUEROSENE DE AVIACAO,m3,10366.835
2001-11-01,RR,QUEROSENE DE AVIACAO,m3,269.694
2001-11-01,PA,QUEROSENE DE AVIACAO,m3,8804.545
2001-11-01,AP,QUEROSENE DE AVIACAO,m3,398.411
2001-11-01,TO,QUEROSENE DE AVIACAO,m3,797.734
2001-11-01,MA,QUEROSENE DE AVIACAO,m3,2168.519
2001-11-01,PI,QUEROSENE DE AVIACAO,m3,1334.72
2001-11-01,CE,QUEROSENE DE AVIACAO,m3,10328.361
2001-11-01,RN,QUEROSENE DE AVIACAO,m3,4332.061
2001-11-01,PB,QUEROSENE DE AVIACAO,m3,12782.404
2001-11-01,PE,QUEROSENE DE AVIACAO,m3,15713.456
2001-11-01,AL,QUEROSENE DE AVIACAO,m3,1743.336
2001-11-01,SE,QUEROSENE DE AVIACAO,m3,1809.263
2001-11-01,BA,QUEROSENE DE AVIACAO,m3,21091.815
2001-11-01,MG,QUEROSENE DE AVIACAO,m3,10500.632
2001-11-01,ES,QUEROSENE DE AVIACAO,m3,1881.437
2001-11-01,RJ,QUEROSENE DE AVIACAO,m3,57659.042
2001-11-01,SP,QUEROSENE DE AVIACAO,m3,200138.036
2001-11-01,PR,QUEROSENE DE AVIACAO,m3,11002.015
2001-11-01,SC,QUEROSENE DE AVIACAO,m3,6472.509
2001-11-01,RS,QUEROSENE DE AVIACAO,m3,8547.863
2001-11-01,MS,QUEROSENE DE AVIACAO,m3,1820.065
2001-11-01,MT,QUEROSENE DE AVIACAO,m3,30140.801
2001-11-01,GO,QUEROSENE DE AVIACAO,m3,4702.746
2001-11-01,DF,QUEROSENE DE AVIACAO,m3,22292.185
2002-11-01,RO,QUEROSENE DE AVIACAO,m3,1582.395
2002-11-01,AC,QUEROSENE DE AVIACAO,m3,773.214
2002-11-01,AM,QUEROSENE DE AVIACAO,m3,12535.121
2002-11-01,RR,QUEROSENE DE AVIACAO,m3,146.439
2002-11-01,PA,QUEROSENE DE AVIACAO,m3,9095.002
2002-11-01,AP,QUEROSENE DE AVIACAO,m3,264.32
2002-11-01,TO,QUEROSENE DE AVIACAO,m3,957.985
2002-11-01,MA,QUEROSENE DE AVIACAO,m3,2268.392
2002-11-01,PI,QUEROSENE DE AVIACAO,m3,1276.738
2002-11-01,CE,QUEROSENE DE AVIACAO,m3,10020.281
2002-11-01,RN,QUEROSENE DE AVIACAO,m3,50074.356
2002-11-01,PB,QUEROSENE DE AVIACAO,m3,931.763
2002-11-01,PE,QUEROSENE DE AVIACAO,m3,13047.115
2002-11-01,AL,QUEROSENE DE AVIACAO,m3,1718.061
2002-11-01,SE,QUEROSENE DE AVIACAO,m3,944.009
2002-11-01,BA,QUEROSENE DE AVIACAO,m3,22073.221
2002-11-01,MG,QUEROSENE DE AVIACAO,m3,7136.365
2002-11-01,ES,QUEROSENE DE AVIACAO,m3,2167.261
2002-11-01,RJ,QUEROSENE DE AVIACAO,m3,49038.208
2002-11-01,SP,QUEROSENE DE AVIACAO,m3,180910.903
2002-11-01,PR,QUEROSENE DE AVIACAO,m3,10933.863
2002-11-01,SC,QUEROSENE DE AVIACAO,m3,6703.374
2002-11-01,RS,QUEROSENE DE AVIACAO,m3,9030.599
2002-11-01,MS,QUEROSENE DE AVIACAO,m3,29413.698
2002-11-01,MT,QUEROSENE DE AVIACAO,m3,1841.622
2002-11-01,GO,QUEROSENE DE AVIACAO,m3,4233.673
2002-11-01,DF,QUEROSENE DE AVIACAO,m3,30910.235
2003-11-01,RO,QUEROSENE DE AVIACAO,m3,1294.211
2003-11-01,AC,QUEROSENE DE AVIACAO,m3,779.989
2003-11-01,AM,QUEROSENE DE AVIACAO,m3,10851.535
2003-11-01,RR,QUEROSENE DE AVIACAO,m3,381.395
2003-11-01,PA,QUEROSENE DE AVIACAO,m3,6708.949
2003-11-01,AP,QUEROSENE DE AVIACAO,m3,231.267
2003-11-01,TO,QUEROSENE DE AVIACAO,m3,246.402
2003-11-01,MA,QUEROSENE DE AVIACAO,m3,1863.417
2003-11-01,PI,QUEROSENE DE AVIACAO,m3,1349.623
2003-11-01,CE,QUEROSENE DE AVIACAO,m3,90814.802
2003-11-01,RN,QUEROSENE DE AVIACAO,m3,5384.133
2003-11-01,PB,QUEROSENE DE AVIACAO,m3,269.949
2003-11-01,PE,QUEROSENE DE AVIACAO,m3,12533.908
2003-11-01,AL,QUEROSENE DE AVIACAO,m3,1931.591
2003-11-01,SE,QUEROSENE DE AVIACAO,m3,880.399
2003-11-01,BA,QUEROSENE DE AVIACAO,m3,18911.627
2003-11-01,MG,QUEROSENE DE AVIACAO,m3,7733.664
2003-11-01,ES,QUEROSENE DE AVIACAO,m3,1887.883
2003-11-01,RJ,QUEROSENE DE AVIACAO,m3,50336.871
2003-11-01,SP,QUEROSENE DE AVIACAO,m3,157830.237
2003-11-01,PR,QUEROSENE DE AVIACAO,m3,9107.891
2003-11-01,SC,QUEROSENE DE AVIACAO,m3,4547.096
2003-11-01,RS,QUEROSENE DE AVIACAO,m3,99765.042
2003-11-01,MS,QUEROSENE DE AVIACAO,m3,2156.944
2003-11-01,MT,QUEROSENE DE AVIACAO,m3,1391.642
2003-11-01,GO,QUEROSENE DE AVIACAO,m3,6112.264
2003-11-01,DF,QUEROSENE DE AVIACAO,m3,23125.504
2004-11-01,RO,QUEROSENE DE AVIACAO,m3,1729.714
2004-11-01,AC,QUEROSENE DE AVIACAO,m3,1063.311
2004-11-01,AM,QUEROSENE DE AVIACAO,m3,11943.8
2004-11-01,RR,QUEROSENE DE AVIACAO,m3,606.889
2004-11-01,PA,QUEROSENE DE AVIACAO,m3,7263.037
2004-11-01,AP,QUEROSENE DE AVIACAO,m3,225.097
2004-11-01,TO,QUEROSENE DE AVIACAO,m3,132.095
2004-11-01,MA,QUEROSENE DE AVIACAO,m3,1988.91
2004-11-01,PI,QUEROSENE DE AVIACAO,m3,13673.887
2004-11-01,CE,QUEROSENE DE AVIACAO,m3,10460.403
2004-11-01,RN,QUEROSENE DE AVIACAO,m3,10166.271
2004-11-01,PB,QUEROSENE DE AVIACAO,m3,539.254
2004-11-01,PE,QUEROSENE DE AVIACAO,m3,12912.855
2004-11-01,AL,QUEROSENE DE AVIACAO,m3,1844.783
2004-11-01,SE,QUEROSENE DE AVIACAO,m3,844.309
2004-11-01,BA,QUEROSENE DE AVIACAO,m3,18870.145
2004-11-01,MG,QUEROSENE DE AVIACAO,m3,6838.565
2004-11-01,ES,QUEROSENE DE AVIACAO,m3,1897.425
2004-11-01,RJ,QUEROSENE DE AVIACAO,m3,46627.544
2004-11-01,SP,QUEROSENE DE AVIACAO,m3,149825.469
2004-11-01,PR,QUEROSENE DE AVIACAO,m3,8001.868
2004-11-01,SC,QUEROSENE DE AVIACAO,m3,44962.607
2004-11-01,RS,QUEROSENE DE AVIACAO,m3,9469.171
2004-11-01,MS,QUEROSENE DE AVIACAO,m3,2009.11
2004-11-01,MT,QUEROSENE DE AVIACAO,m3,1919.089
2004-11-01,GO,QUEROSENE DE AVIACAO,m3,2554.314
2004-11-01,DF,QUEROSENE DE AVIACAO,m3,24893.644
2005-11-01,RO,QUEROSENE DE AVIACAO,m3,2317.485
2005-11-01,AC,QUEROSENE DE AVIACAO,m3,918.495
2005-11-01,AM,QUEROSENE DE AVIACAO,m3,12046.994
2005-11-01,RR,QUEROSENE DE AVIACAO,m3,591.065
2005-11-01,PA,QUEROSENE DE AVIACAO,m3,8220.166
2005-11-01,AP,QUEROSENE DE AVIACAO,m3,156.213
2005-11-01,TO,QUEROSENE DE AVIACAO,m3,268.133
2005-11-01,MA,QUEROSENE DE AVIACAO,m3,22729.423
2005-11-01,PI,QUEROSENE DE AVIACAO,m3,997.32
2005-11-01,CE,QUEROSENE DE AVIACAO,m3,9089.564
2005-11-01,RN,QUEROSENE DE AVIACAO,m3,6266.268
2005-11-01,PB,QUEROSENE DE AVIACAO,m3,944.463
2005-11-01,PE,QUEROSENE DE AVIACAO,m3,15179.504
2005-11-01,AL,QUEROSENE DE AVIACAO,m3,1991.705
2005-11-01,SE,QUEROSENE DE AVIACAO,m3,601.354
2005-11-01,BA,QUEROSENE DE AVIACAO,m3,16199.042
2005-11-01,MG,QUEROSENE DE AVIACAO,m3,8649.737
2005-11-01,ES,QUEROSENE DE AVIACAO,m3,2129.846
2005-11-01,RJ,QUEROSENE DE AVIACAO,m3,50259.404
2005-11-01,SP,QUEROSENE DE AVIACAO,m3,160452.343
2005-11-01,PR,QUEROSENE DE AVIACAO,m3,126953.342
2005-11-01,SC,QUEROSENE DE AVIACAO,m3,4345.916
2005-11-01,RS,QUEROSENE DE AVIACAO,m3,10914.034
2005-11-01,MS,QUEROSENE DE AVIACAO,m3,2191.386
2005-11-01,MT,QUEROSENE DE AVIACAO,m3,1879.626
2005-11-01,GO,QUEROSENE DE AVIACAO,m3,2271.168
2005-11-01,DF,QUEROSENE DE AVIACAO,m3,21384.709
2006-11-01,RO,QUEROSENE DE AVIACAO,m3,1957.456
2006-11-01,AC,QUEROSENE DE AVIACAO,m3,822.037
2006-11-01,AM,QUEROSENE DE AVIACAO,m3,11973.031
2006-11-01,RR,QUEROSENE DE AVIACAO,m3,459.348
2006-11-01,PA,QUEROSENE DE AVIACAO,m3,6759.189
2006-11-01,AP,QUEROSENE DE AVIACAO,m3,221.074
2006-11-01,TO,QUEROSENE DE AVIACAO,m3,5223.067
2006-11-01,MA,QUEROSENE DE AVIACAO,m3,3028.752
2006-11-01,PI,QUEROSENE DE AVIACAO,m3,817.056
2006-11-01,CE,QUEROSENE DE AVIACAO,m3,14055.079
2006-11-01,RN,QUEROSENE DE AVIACAO,m3,6383.122
2006-11-01,PB,QUEROSENE DE AVIACAO,m3,1358.311
2006-11-01,PE,QUEROSENE DE AVIACAO,m3,15378.386
2006-11-01,AL,QUEROSENE DE AVIACAO,m3,1387.888
2006-11-01,SE,QUEROSENE DE AVIACAO,m3,841.488
2006-11-01,BA,QUEROSENE DE AVIACAO,m3,20870.851
2006-11-01,MG,QUEROSENE DE AVIACAO,m3,10910.688
2006-11-01,ES,QUEROSENE DE AVIACAO,m3,1762.294
2006-11-01,RJ,QUEROSENE DE AVIACAO,m3,59110.431
2006-11-01,SP,QUEROSENE DE AVIACAO,m3,1980895.845
2006-11-01,PR,QUEROSENE DE AVIACAO,m3,10466.005
2006-11-01,SC,QUEROSENE DE AVIACAO,m3,4011.751
2006-11-01,RS,QUEROSENE DE AVIACAO,m3,10935.026
2006-11-01,MS,QUEROSENE DE AVIACAO,m3,2189.951
2006-11-01,MT,QUEROSENE DE AVIACAO,m3,1762.428
2006-11-01,GO,QUEROSENE DE AVIACAO,m3,3563.817
2006-11-01,DF,QUEROSENE DE AVIACAO,m3,19991.452
2007-11-01,RO,QUEROSENE DE AVIACAO,m3,1467.278
2007-11-01,AC,QUEROSENE DE AVIACAO,m3,1115.864
2007-11-01,AM,QUEROSENE DE AVIACAO,m3,13055.911
2007-11-01,RR,QUEROSENE DE AVIACAO,m3,491.337
2007-11-01,PA,QUEROSENE DE AVIACAO,m3,9207.838
2007-11-01,AP,QUEROSENE DE AVIACAO,m3,4054.062
2007-11-01,TO,QUEROSENE DE AVIACAO,m3,361.756
2007-11-01,MA,QUEROSENE DE AVIACAO,m3,2866.337
2007-11-01,PI,QUEROSENE DE AVIACAO,m3,1200.33
2007-11-01,CE,QUEROSENE DE AVIACAO,m3,10653.864
2007-11-01,RN,QUEROSENE DE AVIACAO,m3,7272.706
2007-11-01,PB,QUEROSENE DE AVIACAO,m3,1723.035
2007-11-01,PE,QUEROSENE DE AVIACAO,m3,14453.721
2007-11-01,AL,QUEROSENE DE AVIACAO,m3,1850.131
2007-11-01,SE,QUEROSENE DE AVIACAO,m3,1214.804
2007-11-01,BA,QUEROSENE DE AVIACAO,m3,23444.193
2007-11-01,MG,QUEROSENE DE AVIACAO,m3,8680.729
2007-11-01,ES,QUEROSENE DE AVIACAO,m3,2642.314
2007-11-01,RJ,QUEROSENE DE AVIACAO,m3,739972.257
2007-11-01,SP,QUEROSENE DE AVIACAO,m3,201976.692
2007-11-01,PR,QUEROSENE DE AVIACAO,m3,11794.021
2007-11-01,SC,QUEROSENE DE AVIACAO,m3,5558.626
2007-11-01,RS,QUEROSENE DE AVIACAO,m3,10413.659
2007-11-01,MS,QUEROSENE DE AVIACAO,m3,2775.821
2007-11-01,MT,QUEROSENE DE AVIACAO,m3,3308.26
2007-11-01,GO,QUEROSENE DE AVIACAO,m3,5381.312
2007-11-01,DF,QUEROSENE DE AVIACAO,m3,23808.499
2008-11-01,RO,QUEROSENE DE AVIACAO,m3,1775.59
2008-11-01,AC,QUEROSENE DE AVIACAO,m3,1126.865
2008-11-01,AM,QUEROSENE DE AVIACAO,m3,13392.401
2008-11-01,RR,QUEROSENE DE AVIACAO,m3,540.57
2008-11-01,PA,QUEROSENE DE AVIACAO,m3,111305.337
2008-11-01,AP,QUEROSENE DE AVIACAO,m3,311.477
2008-11-01,TO,QUEROSENE DE AVIACAO,m3,478.576
2008-11-01,MA,QUEROSENE DE AVIACAO,m3,2128.541
2008-11-01,PI,QUEROSENE DE AVIACAO,m3,1555.509
2008-11-01,CE,QUEROSENE DE AVIACAO,m3,11517.545
2008-11-01,RN,QUEROSENE DE AVIACAO,m3,7883.501
2008-11-01,PB,QUEROSENE DE AVIACAO,m3,1003.965
2008-11-01,PE,QUEROSENE DE AVIACAO,m3,16391.926
2008-11-01,AL,QUEROSENE DE AVIACAO,m3,2254.454
2008-11-01,SE,QUEROSENE DE AVIACAO,m3,1805.035
2008-11-01,BA,QUEROSENE DE AVIACAO,m3,23255.488
2008-11-01,MG,QUEROSENE DE AVIACAO,m3,11370.332
2008-11-01,ES,QUEROSENE DE AVIACAO,m3,47465.721
2008-11-01,RJ,QUEROSENE DE AVIACAO,m3,71075.433
2008-11-01,SP,QUEROSENE DE AVIACAO,m3,180015.882
2008-11-01,PR,QUEROSENE DE AVIACAO,m3,11969.249
2008-11-01,SC,QUEROSENE DE AVIACAO,m3,4792.919
2008-11-01,RS,QUEROSENE DE AVIACAO,m3,11251.935
2008-11-01,MS,QUEROSENE DE AVIACAO,m3,2675.407
2008-11-01,MT,QUEROSENE DE AVIACAO,m3,3383.771
2008-11-01,GO,QUEROSENE DE AVIACAO,m3,3363.419
2008-11-01,DF,QUEROSENE DE AVIACAO,m3,27661.872
2009-11-01,RO,QUEROSENE DE AVIACAO,m3,1966.067
2009-11-01,AC,QUEROSENE DE AVIACAO,m3,1003.253
2009-11-01,AM,QUEROSENE DE AVIACAO,m3,12012.053
2009-11-01,RR,QUEROSENE DE AVIACAO,m3,7840.894
2009-11-01,PA,QUEROSENE DE AVIACAO,m3,11107.494
2009-11-01,AP,QUEROSENE DE AVIACAO,m3,237.188
2009-11-01,TO,QUEROSENE DE AVIACAO,m3,459.664
2009-11-01,MA,QUEROSENE DE AVIACAO,m3,3261.629
2009-11-01,PI,QUEROSENE DE AVIACAO,m3,997.348
2009-11-01,CE,QUEROSENE DE AVIACAO,m3,14064.502
2009-11-01,RN,QUEROSENE DE AVIACAO,m3,8346.846
2009-11-01,PB,QUEROSENE DE AVIACAO,m3,1143.501
2009-11-01,PE,QUEROSENE DE AVIACAO,m3,16066.258
2009-11-01,AL,QUEROSENE DE AVIACAO,m3,1983.078
2009-11-01,SE,QUEROSENE DE AVIACAO,m3,1234.596
2009-11-01,BA,QUEROSENE DE AVIACAO,m3,28916.325
2009-11-01,MG,QUEROSENE DE AVIACAO,m3,188172.685
2009-11-01,ES,QUEROSENE DE AVIACAO,m3,4429.121
2009-11-01,RJ,QUEROSENE DE AVIACAO,m3,69839.1
2009-11-01,SP,QUEROSENE DE AVIACAO,m3,202033.107
2009-11-01,PR,QUEROSENE DE AVIACAO,m3,13435.515
2009-11-01,SC,QUEROSENE DE AVIACAO,m3,5326.364
2009-11-01,RS,QUEROSENE DE AVIACAO,m3,13511.007
2009-11-01,MS,QUEROSENE DE AVIACAO,m3,2795.804
2009-11-01,MT,QUEROSENE DE AVIACAO,m3,3226.871
2009-11-01,GO,QUEROSENE DE AVIACAO,m3,3527.046
2009-11-01,DF,QUEROSENE DE AVIACAO,m3,28943.329
2010-11-01,RO,QUEROSENE DE AVIACAO,m3,1890.047
2010-11-01,AC,QUEROSENE DE AVIACAO,m3,1151.176
2010-11-01,AM,QUEROSENE DE AVIACAO,m3,187656.603
2010-11-01,RR,QUEROSENE DE AVIACAO,m3,916.463
2010-11-01,PA,QUEROSENE DE AVIACAO,m3,12210.027
2010-11-01,AP,QUEROSENE DE AVIACAO,m3,273.137
2010-11-01,TO,QUEROSENE DE AVIACAO,m3,551.34
2010-11-01,MA,QUEROSENE DE AVIACAO,m3,4336.6
2010-11-01,PI,QUEROSENE DE AVIACAO,m3,1349.026
2010-11-01,CE,QUEROSENE DE AVIACAO,m3,14549.501
2010-11-01,RN,QUEROSENE DE AVIACAO,m3,8478.672
2010-11-01,PB,QUEROSENE DE AVIACAO,m3,2217.539
2010-11-01,PE,QUEROSENE DE AVIACAO,m3,19891.259
2010-11-01,AL,QUEROSENE DE AVIACAO,m3,3515.056
2010-11-01,SE,QUEROSENE DE AVIACAO,m3,1862.684
2010-11-01,BA,QUEROSENE DE AVIACAO,m3,330575.604
2010-11-01,MG,QUEROSENE DE AVIACAO,m3,24298.081
2010-11-01,ES,QUEROSENE DE AVIACAO,m3,4466.188
2010-11-01,RJ,QUEROSENE DE AVIACAO,m3,85334.205
2010-11-01,SP,QUEROSENE DE AVIACAO,m3,213230.084
2010-11-01,PR,QUEROSENE DE AVIACAO,m3,17281.094
2010-11-01,SC,QUEROSENE DE AVIACAO,m3,6003.499
2010-11-01,RS,QUEROSENE DE AVIACAO,m3,12853.227
2010-11-01,MS,QUEROSENE DE AVIACAO,m3,3711.817
2010-11-01,MT,QUEROSENE DE AVIACAO,m3,4402.482
2010-11-01,GO,QUEROSENE DE AVIACAO,m3,4702.097
2010-11-01,DF,QUEROSENE DE AVIACAO,m3,27362.445
2011-11-01,RO,QUEROSENE DE AVIACAO,m3,3487.092
2011-11-01,AC,QUEROSENE DE AVIACAO,m3,16737.928
2011-11-01,AM,QUEROSENE DE AVIACAO,m3,16117.438
2011-11-01,RR,QUEROSENE DE AVIACAO,m3,785.72
2011-11-01,PA,QUEROSENE DE AVIACAO,m3,14547.186
2011-11-01,AP,QUEROSENE DE AVIACAO,m3,230.886
2011-11-01,TO,QUEROSENE DE AVIACAO,m3,1076.344
2011-11-01,MA,QUEROSENE DE AVIACAO,m3,5592.503
2011-11-01,PI,QUEROSENE DE AVIACAO,m3,2019.998
2011-11-01,CE,QUEROSENE DE AVIACAO,m3,14567.462
2011-11-01,RN,QUEROSENE DE AVIACAO,m3,8683.449
2011-11-01,PB,QUEROSENE DE AVIACAO,m3,2709.353
2011-11-01,PE,QUEROSENE DE AVIACAO,m3,20362.396
2011-11-01,AL,QUEROSENE DE AVIACAO,m3,4244.206
2011-11-01,SE,QUEROSENE DE AVIACAO,m3,26732.021
2011-11-01,BA,QUEROSENE DE AVIACAO,m3,33945.961
2011-11-01,MG,QUEROSENE DE AVIACAO,m3,24574.457
2011-11-01,ES,QUEROSENE DE AVIACAO,m3,4672.728
2011-11-01,RJ,QUEROSENE DE AVIACAO,m3,98135.598
2011-11-01,SP,QUEROSENE DE AVIACAO,m3,234209.562
2011-11-01,PR,QUEROSENE DE AVIACAO,m3,19291.519
2011-11-01,SC,QUEROSENE DE AVIACAO,m3,7088.959
2011-11-01,RS,QUEROSENE DE AVIACAO,m3,13737.878
2011-11-01,MS,QUEROSENE DE AVIACAO,m3,3396.955
2011-11-01,MT,QUEROSENE DE AVIACAO,m3,5849.438
2011-11-01,GO,QUEROSENE DE AVIACAO,m3,5887.2
2011-11-01,DF,QUEROSENE DE AVIACAO,m3,35961.425
2012-11-01,RO,QUEROSENE DE AVIACAO,m3,42822.938
2012-11-01,AC,QUEROSENE DE AVIACAO,m3,1207.74
2012-11-01,AM,QUEROSENE DE AVIACAO,m3,15998.949
2012-11-01,RR,QUEROSENE DE AVIACAO,m3,636.081
2012-11-01,PA,QUEROSENE DE AVIACAO,m3,12661.641
2012-11-01,AP,QUEROSENE DE AVIACAO,m3,325.749
2012-11-01,TO,QUEROSENE DE AVIACAO,m3,925.097
2012-11-01,MA,QUEROSENE DE AVIACAO,m3,5307.065
2012-11-01,PI,QUEROSENE DE AVIACAO,m3,2240.319
2012-11-01,CE,QUEROSENE DE AVIACAO,m3,15924.667
